full_path,file_name,make,model,index,scaleFactor,numSamples,Fs,duration,rawData,croppedData,transient_start,Mean,StandardDeviation,Skewness,Entropy,RootMeanSquare,Root,Kurtosis,Variance,Peak,Peak2Peak,ShapeFactor,CrestFactor,ImpulseFactor,ClearanceFactor
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0311.mat,DJI_Inspire1Pro_0311.mat,DJI,Inspire1Pro,0311,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -50.8327232 -230.8327232 -182.8327232 ... 1313.1672768 3441.1672768
 3941.1672768]",417900,5.254547028483137,6125.870505958731,0.005928773271120357,-inf,6125.872759537171,4016.8160416944343,-0.12493517906664797,37526289.455775075,19657.1672768,39284.0,1.2686460068316396,3.2088761958361602,4.070927972264647,4.893718575299235
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0312.mat,DJI_Inspire1Pro_0312.mat,DJI,Inspire1Pro,0312,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-324.4133712 -376.4133712 -284.4133712 ... 1335.5866288 4219.5866288
 4627.5866288]",406400,9.187706967115675,6544.930191016697,0.0041961261764888605,-inf,6544.936639818691,4204.027005759929,-0.08736097724111502,42836111.20528186,21083.5866288,42188.0,1.2793931709119708,3.221358401016402,4.12138393932029,5.0150930524265
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0313.mat,DJI_Inspire1Pro_0313.mat,DJI,Inspire1Pro,0313,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-237.9919856 -293.9919856   98.0080144 ... -221.9919856 2650.0080144
 3966.0080144]",406900,5.011690002765402,6165.204111806247,0.005260047812003799,-inf,6165.206148805516,3961.7896562350074,-0.07465352481117504,38009741.740232654,20038.0080144,39948.0,1.2795771597075583,3.250176479221588,4.1588515878306715,5.057817237435731
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0314.mat,DJI_Inspire1Pro_0314.mat,DJI,Inspire1Pro,0314,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 297.0567872   65.0567872   37.0567872 ... 2089.0567872 3889.0567872
 3509.0567872]",421200,5.459067780511228,6252.75049479236,0.0057615716845202895,-inf,6252.752877856851,4116.924536706804,-0.1406167307339441,39096888.7501261,19885.0567872,39804.0,1.266146841719149,3.1802083299373347,4.026610732959086,4.830075608601362
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0315.mat,DJI_Inspire1Pro_0315.mat,DJI,Inspire1Pro,0315,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -55.2586152 -227.2586152 -171.2586152 ... 1152.7413848 2796.7413848
 3008.7413848]",419700,12.947485092951773,5829.377693761122,0.005564695143756889,-inf,5829.392072411151,3831.6375488442213,-0.12201709988599951,33981644.296519734,18796.7413848,37488.0,1.2675982413903064,3.224477124082906,4.087341531890765,4.9056679148762035
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0316.mat,DJI_Inspire1Pro_0316.mat,DJI,Inspire1Pro,0316,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  563.5724624  2083.5724624 -2508.4275376 ...  2091.5724624  7883.5724624
  3971.5724624]",100,-2.4482196682070554,5126.551547940357,0.008222510834044927,-inf,5126.552132522326,3107.184018546008,1.2968661725213941,26281530.77368967,22023.5724624,44360.0,1.3525711813256247,4.295981371706862,5.810620598882427,7.087952413164711
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0317.mat,DJI_Inspire1Pro_0317.mat,DJI,Inspire1Pro,0317,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -27.6674192   56.3325808  368.3325808 ... 2744.3325808 5020.3325808
 4460.3325808]",410100,-1.4469072488214427,6646.018340418279,0.001967540313404901,-inf,6646.018497921649,4291.578127425308,-0.10561806156366682,44169559.781176135,21180.3325808,42516.0,1.276272110241106,3.1869204979528027,4.06737774909286,4.935324943858577
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0318.mat,DJI_Inspire1Pro_0318.mat,DJI,Inspire1Pro,0318,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 338.0574736  442.0574736  446.0574736 ...  386.0574736 2954.0574736
 3838.0574736]",420300,1.5445876244953354,6144.033999934892,0.003704867915615264,-inf,6144.034194086722,4041.1966278382706,-0.13645278418054252,37749153.79235595,19502.0574736,39052.0,1.266796796103498,3.174145334732936,4.020997140406548,4.825812567311802
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0319.mat,DJI_Inspire1Pro_0319.mat,DJI,Inspire1Pro,0319,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  86.7617272  -69.2382728 -265.2382728 ...  238.7617272 3850.7617272
 5166.7617272]",420300,7.644459647817717,6625.18644767283,0.004411142836754939,-inf,6625.1908579444735,4355.2110050834735,-0.1526315712118227,43893095.46642773,21046.7617272,41876.0,1.2665667095429392,3.1767781756750706,4.023601480912594,4.832546965608296
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0320.mat,DJI_Inspire1Pro_0320.mat,DJI,Inspire1Pro,0320,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -69.3331768 -173.3331768 -201.3331768 ... 2486.6668232 3594.6668232
 2698.6668232]",408400,2.635721103989146,6041.589914515773,0.0060286330950451985,-inf,6041.590489449318,3894.055891283224,-0.07644779433431026,36500808.6951787,19446.6668232,38852.0,1.2782213105997464,3.2187992312886036,4.114337771975175,4.9939362366963005
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0321.mat,DJI_Inspire1Pro_0321.mat,DJI,Inspire1Pro,0321,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -20.6823136   -4.6823136  -12.6823136 ... 1263.3176864 3923.3176864
 4263.3176864]",406100,3.7190334281189723,6408.060438795973,0.0040245079882883705,-inf,6408.061517999939,4109.48086665214,-0.07905110819275452,41063238.587262034,20699.3176864,41144.0,1.280376889048924,3.2301995897287514,4.135872901704009,5.036966555647468
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0322.mat,DJI_Inspire1Pro_0322.mat,DJI,Inspire1Pro,0322,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -67.9185176 -131.9185176 -299.9185176 ...  744.0814824 3268.0814824
 4064.0814824]",406600,17.202480040714704,6077.44453794108,0.005231493485806948,-inf,6077.468884088952,3899.8558593464213,-0.07089098877375788,36935332.111749865,19420.0814824,39028.0,1.2802669849863175,3.1954226097714007,4.090994070369141,4.979692117558063
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0323.mat,DJI_Inspire1Pro_0323.mat,DJI,Inspire1Pro,0323,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -79.0181248 -243.0181248 -383.0181248 ... 2096.9818752 4836.9818752
 4896.9818752]",420900,-0.9529201721295144,6710.931667943048,0.0028417660687108607,-inf,6710.931735598098,4416.386035683367,-0.1575586414281278,45036603.85180086,21372.9818752,42632.0,1.265928723266655,3.18480096613517,4.031731020917905,4.8394732033185734
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0324.mat,DJI_Inspire1Pro_0324.mat,DJI,Inspire1Pro,0324,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  41.063916  245.063916  421.063916 ... 2169.063916 3281.063916
 2609.063916]",418300,5.265256897369679,5782.877888386895,0.005686989184095697,-inf,5782.880285370282,3788.2988569005834,-0.11437811961631938,33441676.67199408,18661.063916,37312.0,1.269331390060998,3.2269497197113632,4.096068573378172,4.925974592001341
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0325.mat,DJI_Inspire1Pro_0325.mat,DJI,Inspire1Pro,0325,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 161.0675624  -70.9324376 -134.9324376 ...  493.0675624 2901.0675624
 3641.0675624]",407600,8.057569152194212,6071.988422536004,0.00590961084292292,-inf,6071.993768757666,3904.8933128384306,-0.07608336191271903,36869043.40341127,19569.0675624,39064.0,1.2791479699844772,3.2228405211957,4.122489910271195,5.011421822476227
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0326.mat,DJI_Inspire1Pro_0326.mat,DJI,Inspire1Pro,0326,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-3930.5044024  -534.5044024  3049.4955976 ... -3142.5044024 -6654.5044024
 -1074.5044024]",0,-3.6929224000000254,5474.99509757408,0.008429843036312399,-inf,5474.996343024903,3382.360668285108,1.4323690453350206,29975571.31846021,24137.4955976,48472.0,1.3410936967595883,4.408677939730674,5.912450196015854,7.136286743139654
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0327.mat,DJI_Inspire1Pro_0327.mat,DJI,Inspire1Pro,0327,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 354.5547008  250.5547008  274.5547008 ... 2254.5547008 3142.5547008
 2490.5547008]",420400,0.3507670525880376,6104.777454912503,0.005362099330996153,-inf,6104.777464989654,4015.2009596397393,-0.13312672084948352,37268307.77400798,19550.5547008,39108.0,1.2669138806548004,3.202500797600021,4.057292713287536,4.86913479482585
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0328.mat,DJI_Inspire1Pro_0328.mat,DJI,Inspire1Pro,0328,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 396.6253296  192.6253296    8.6253296 ... 2008.6253296 4636.6253296
 4800.6253296]",421500,2.965934612964216,6487.2372591552785,0.0021869473683816714,-inf,6487.237937160979,4269.908173447736,-0.15081404199770665,42084247.25657249,20712.6253296,41576.0,1.2658545920352477,3.192826520351819,4.0416541123592715,4.850836244770012
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0329.mat,DJI_Inspire1Pro_0329.mat,DJI,Inspire1Pro,0329,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-2.25411680e+00 -1.78254117e+02 -4.14254117e+02 ...  3.02974588e+03
  3.90174588e+03  2.63374588e+03]",406100,13.972453329651445,6094.58330554945,0.0038172471437250242,-inf,6094.599322165004,3911.7795428218774,-0.06577083631391512,37143945.66828207,19689.7458832,39388.0,1.2803851776781874,3.230687505836815,4.136524396183571,5.03344978101609
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0330.mat,DJI_Inspire1Pro_0330.mat,DJI,Inspire1Pro,0330,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[   8.4918816 -483.5081184 -675.5081184 ... 2132.4918816 4628.4918816
 4212.4918816]",420600,4.446869518536029,6381.65793585511,0.005518574972521673,-inf,6381.659485189648,4198.40978151907,-0.14618877378445783,40725558.0102625,20436.4918816,40824.0,1.2663652331219641,3.202378931221316,4.055381341780948,4.867674416051322
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0331.mat,DJI_Inspire1Pro_0331.mat,DJI,Inspire1Pro,0331,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 281.1499424  121.1499424 -138.8500576 ... 1737.1499424 3357.1499424
 3229.1499424]",419700,3.7637628377046934,6145.332405656142,0.004097424966893465,-inf,6145.333558230847,4032.9419687307986,-0.12655011026384333,37765110.37600751,19621.1499424,39276.0,1.2682773214346017,3.1928535296705105,4.049423722343529,4.8652200042875755
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0332.mat,DJI_Inspire1Pro_0332.mat,DJI,Inspire1Pro,0332,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 183.4199744  195.4199744   39.4199744 ... 3255.4199744 4819.4199744
 3695.4199744]",420400,5.586710079778958,6334.474066981134,0.00587478282553896,-inf,6334.476530589249,4166.6843021492095,-0.14372667047963184,40125561.7052565,20119.4199744,40264.0,1.2664859673566482,3.176177206947271,4.022583862436751,4.828640356559348
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0333.mat,DJI_Inspire1Pro_0333.mat,DJI,Inspire1Pro,0333,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -92.3157488 -204.3157488   -8.3157488 ... 1827.6842512 3155.6842512
 2635.6842512]",406200,-1.3194537511617592,5901.241444656406,0.004456454031804877,-inf,5901.241592164197,3782.9169494181847,-0.054673560876738136,34824650.58813043,19163.6842512,38148.0,1.2813197566929035,3.2473986960042405,4.160956107049006,5.065848525738158
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0334.mat,DJI_Inspire1Pro_0334.mat,DJI,Inspire1Pro,0334,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 142.0887888   46.0887888  150.0887888 ... 1622.0887888 3726.0887888
 3762.0887888]",420500,8.508460931147315,6235.127575283578,0.00542706228108364,-inf,6235.133380607755,4097.79611188144,-0.13974190470807635,38876815.88006167,19842.0887888,39724.0,1.2669259850450438,3.182303822162332,4.031743404605621,4.8421366625021784
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0335.mat,DJI_Inspire1Pro_0335.mat,DJI,Inspire1Pro,0335,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-221.4191624 -161.4191624  146.5808376 ... 1978.5808376 3574.5808376
 3366.5808376]",407500,8.740770089451726,5929.573005869865,0.004017101321797482,-inf,5929.579448241026,3812.4156432910177,-0.0652269701116408,35159836.03194058,19134.5808376,38184.0,1.2796574397124536,3.2269709858219637,4.129417429743307,5.01901750174394
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0336.mat,DJI_Inspire1Pro_0336.mat,DJI,Inspire1Pro,0336,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-122.8226248 -214.8226248 -114.8226248 ... 1893.1773752 3505.1773752
 3133.1773752]",407100,-4.200597476673796,6071.691745128389,0.0031826582251251842,-inf,6071.693198184456,3900.2082179482163,-0.07155732517602376,36865440.64786022,19409.1773752,38968.0,1.2799495855985827,3.1966663567592133,4.091571778630886,4.976446458904851
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0337.mat,DJI_Inspire1Pro_0337.mat,DJI,Inspire1Pro,0337,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  84.4364464  -19.5635536  -75.5635536 ...  276.4364464 2580.4364464
 3432.4364464]",407400,3.4488662447518004,5769.530311779548,0.006347850838602455,-inf,5769.531342598061,3708.9560808689844,-0.061926361380387096,33287480.018543012,18648.4364464,37140.0,1.27971490037551,3.2322272536615557,4.1363293779105055,5.027947497839012
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0338.mat,DJI_Inspire1Pro_0338.mat,DJI,Inspire1Pro,0338,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  153.6550352    25.6550352  -130.3449648 ...  3577.6550352  1861.6550352
 -1050.3449648]",408000,11.807940605405062,6092.243393336068,0.007160419576805689,-inf,6092.254836356429,3921.6842261611073,-0.07931301348493269,37115429.563646965,19785.6550352,39384.0,1.278609673388139,3.247673573522596,4.152506847113016,5.04519331342696
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0339.mat,DJI_Inspire1Pro_0339.mat,DJI,Inspire1Pro,0339,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-313.127308 -237.127308 -225.127308 ... -209.127308 3458.872692
 5194.872692]",407700,1.0251147587373433,6625.371565149729,0.0012225291581968029,-inf,6625.371644455489,4260.040471431462,-0.09305309110979776,43895548.37629457,21234.872692,42524.0,1.2787508992572014,3.205084006082983,4.098504054973488,4.984664543542387
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0340.mat,DJI_Inspire1Pro_0340.mat,DJI,Inspire1Pro,0340,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 179.3168392   35.3168392 -196.6831608 ... 1711.3168392 3695.3168392
 3435.3168392]",403700,6.465254427234681,6049.769746365864,0.004575624922638301,-inf,6049.773201001712,3869.2142426733985,-0.05351861502800137,36599713.98404369,19607.3168392,39244.0,1.282650190129688,3.24100031319413,4.157069667928829,5.067519038607824
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0341.mat,DJI_Inspire1Pro_0341.mat,DJI,Inspire1Pro,0341,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -12.2090008   87.7909992  -60.2090008 ... 2523.7909992 4487.7909992
 3935.7909992]",406100,6.7299451504968495,6541.271876688199,0.0015670229408285268,-inf,6541.275338717494,4198.911008020823,-0.08272833742003982,42788237.76475195,21019.7909992,42056.0,1.2799843557586095,3.2134086872608565,4.113112848352706,5.00601012001628
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0342.mat,DJI_Inspire1Pro_0342.mat,DJI,Inspire1Pro,0342,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-171.9005232 -139.9005232 -227.9005232 ... 2524.0994768 3924.0994768
 3248.0994768]",407700,8.136079872767239,6034.105168748488,0.0034310208594681,-inf,6034.110653883711,3881.078206394407,-0.07463741211328179,36410425.18751722,19364.099476800002,38944.0,1.279152070674324,3.2091057966159044,4.10493432475421,4.989360803112907
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0343.mat,DJI_Inspire1Pro_0343.mat,DJI,Inspire1Pro,0343,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 161.720136  289.720136  117.720136 ... 2557.720136 4261.720136
 3753.720136]",409300,1.521321034704496,6422.570829326304,0.0038256721913017457,-inf,6422.57100950475,4142.859281415642,-0.09445283948809102,41249416.057713166,20585.720136,41336.0,1.2772484547674792,3.205214875092114,4.093855746409142,4.9689643643811445
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0344.mat,DJI_Inspire1Pro_0344.mat,DJI,Inspire1Pro,0344,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-224.9716464 -156.9716464  199.0283536 ... 2035.0283536 3627.0283536
 3379.0283536]",407600,15.73814428197158,6109.244309122053,0.006501410162564565,-inf,6109.264580759753,3930.0085732037874,-0.07102562784790267,37322866.028540194,19791.0283536,39480.0,1.2792109825310787,3.2395107613981864,4.144017744008177,5.035874091609457
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0345.mat,DJI_Inspire1Pro_0345.mat,DJI,Inspire1Pro,0345,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 498.1916144  698.1916144  418.1916144 ... 1542.1916144 3742.1916144
 3666.1916144]",421000,1.915206800690764,6386.345617421065,0.0035055421343142094,-inf,6386.345904597584,4203.832129449144,-0.14799271082867227,40785410.34515324,20222.1916144,40568.0,1.2660105316764036,3.1664729591051235,4.0087881144956325,4.810418444813077
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0346.mat,DJI_Inspire1Pro_0346.mat,DJI,Inspire1Pro,0346,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-1.54754240e+00 -9.54754240e+00 -3.75475424e+01 ...  4.46452458e+02
  2.79845246e+03  3.79445246e+03]",420700,4.684047449818924,6148.005770008503,0.0055121992936467915,-inf,6148.007554351113,4044.751531208586,-0.13227498333587784,37797974.94805784,19666.4524576,39332.0,1.2668389463143028,3.198833489344286,4.05240684707582,4.8622152203558455
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0347.mat,DJI_Inspire1Pro_0347.mat,DJI,Inspire1Pro,0347,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  59.5637752   55.5637752  127.5637752 ... 2279.5637752 4695.5637752
 4463.5637752]",406200,2.1514478170430142,6629.361462738873,0.00272008036834042,-inf,6629.361811846975,4248.502904746991,-0.0809099689031072,43948433.40364729,21271.5637752,42744.0,1.2808068934426087,3.2086895207901818,4.109711657145125,5.006837526563202
