full_path,file_name,make,model,index,scaleFactor,numSamples,Fs,duration,rawData,croppedData,transient_start,Mean,StandardDeviation,Skewness,Entropy,RootMeanSquare,Root,Kurtosis,Variance,Peak,Peak2Peak,ShapeFactor,CrestFactor,ImpulseFactor,ClearanceFactor
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0461.mat,DJI_Inspire1Pro_0461.mat,DJI,Inspire1Pro,0461,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 313.3091168  369.3091168  561.3091168 ...  801.3091168 4393.3091168
 5493.3091168]",426700,2.382969930995761,6764.784374579848,0.0023986321234269483,-inf,6764.78479429356,4492.348836302264,-0.1856264186816854,45762307.63455967,21285.3091168,42580.0,1.260647617699379,3.146487251856887,3.966611658174851,4.73812472993979
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0462.mat,DJI_Inspire1Pro_0462.mat,DJI,Inspire1Pro,0462,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 115.9078872   23.9078872  -44.0921128 ... 1815.9078872 4035.9078872
 3883.9078872]",408200,5.87706597661347,6082.120733407459,0.004279941829937387,-inf,6082.12357286905,3912.6261064250943,-0.07657460338889432,36992192.61574488,19539.9078872,39068.0,1.2790016154317334,3.2126785411534584,4.109021043998138,4.994064691004505
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0463.mat,DJI_Inspire1Pro_0463.mat,DJI,Inspire1Pro,0463,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -10.9183712   25.0816288 -178.9183712 ... 2337.0816288 4901.0816288
 4685.0816288]",406900,15.441500659720347,6558.858467313407,0.0023981751001406026,-inf,6558.87664422738,4212.850426189242,-0.0879197581099942,43018624.394248776,20973.0816288,41984.0,1.27946013283871,3.19766368029789,4.091283197167456,4.97835895108465
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0464.mat,DJI_Inspire1Pro_0464.mat,DJI,Inspire1Pro,0464,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 172.4136192  200.4136192 -215.5863808 ... 2576.4136192 3952.4136192
 3268.4136192]",407100,-3.1220191875860728,6024.5378715394445,0.006103555453127532,-inf,6024.538680481422,3870.293422968605,-0.06720779121833642,36295056.565613024,19580.4136192,39052.0,1.2799559702039551,3.2501100345886282,4.159997742591497,5.059154818339683
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0465.mat,DJI_Inspire1Pro_0465.mat,DJI,Inspire1Pro,0465,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 185.687408   61.687408   57.687408 ...  453.687408 2229.687408
 2509.687408]",407700,2.34552044301857,5743.728999500158,0.008373560713604702,-inf,5743.7294784108035,3697.629791680575,-0.06711281678405401,32990422.81969909,18737.687408,37260.0,1.2790303962216645,3.262285850757793,4.17256276428307,5.0674860555695895
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0466.mat,DJI_Inspire1Pro_0466.mat,DJI,Inspire1Pro,0466,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 239.8313336  171.8313336  -68.1686664 ...  863.8313336 2983.8313336
 3431.8313336]",418700,-1.1541128132119296,6149.937965482452,0.005438431309110153,-inf,6149.938073774306,4036.3084161911775,-0.13024671752949413,37821736.97928243,19667.8313336,39232.0,1.267974552044909,3.1980535572335556,4.055050526648845,4.872727578176336
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0467.mat,DJI_Inspire1Pro_0467.mat,DJI,Inspire1Pro,0467,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -39.2289264  120.7710736  148.7710736 ... -155.2289264 3576.7710736
 5360.7710736]",407700,4.517283291035294,6652.378980599339,0.003716762288469327,-inf,6652.3805143247955,4277.949260497726,-0.09258614818197008,44254146.101519905,21184.7710736,42460.0,1.278717739701362,3.1845398843289434,4.072127642877944,4.952085633464296
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0468.mat,DJI_Inspire1Pro_0468.mat,DJI,Inspire1Pro,0468,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-165.816736 -361.816736 -185.816736 ... 2802.183264 3738.183264
 2770.183264]",419800,17.58560801930363,6140.699458181155,0.0036969569613881977,-inf,6140.724638779672,4031.823737556177,-0.13369465124225544,37708189.83570633,19730.183264,39284.0,1.2676906091418112,3.213005699588073,4.073097152486916,4.893612555582383
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0469.mat,DJI_Inspire1Pro_0469.mat,DJI,Inspire1Pro,0469,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  53.9395248  -94.0604752  -82.0604752 ... 1165.9395248 2973.9395248
 3149.9395248]",403800,12.896854555115805,5731.58110433553,0.006993378505889362,-inf,5731.595614175299,3666.7129688867917,-0.048514755029324785,32851021.955576096,18545.9395248,37052.0,1.2827895677456929,3.2357376153566126,4.150770456941788,5.057919635970447
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0470.mat,DJI_Inspire1Pro_0470.mat,DJI,Inspire1Pro,0470,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],[ 298.3306   94.3306  -25.6694 ...  750.3306 4350.3306 5110.3306],410300,3.640622045107799,6574.143025889088,-0.0007870503736853049,-inf,6574.144033938944,4240.963324508957,-0.10173979701562841,43219356.52484614,20954.3306,41992.0,1.2769747895482413,3.18738538307398,4.070210778760036,4.940936527062802
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0471.mat,DJI_Inspire1Pro_0471.mat,DJI,Inspire1Pro,0471,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-311.6163816 -507.6163816 -215.6163816 ... 1304.3836184 3152.3836184
 3248.3836184]",405800,7.334072792460342,6009.439291600351,0.005491355812349767,-inf,6009.443766943314,3854.8153070614835,-0.06201526928204837,36113360.59943012,19700.3836184,39016.0,1.2808403396907269,3.278237451320814,4.198898770736614,5.110590793367362
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0472.mat,DJI_Inspire1Pro_0472.mat,DJI,Inspire1Pro,0472,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -29.1295552  -57.1295552 -361.1295552 ... 1306.8704448 4274.8704448
 5102.8704448]",421000,9.116731501209024,6508.043858517399,0.0030509283730060753,-inf,6508.050244057686,4285.279770958581,-0.1536365241509925,42354634.86438604,20698.8704448,41280.0,1.2658146359913316,3.180502557382612,4.0259266869427695,4.830226158179127
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0473.mat,DJI_Inspire1Pro_0473.mat,DJI,Inspire1Pro,0473,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  36.2390792  264.2390792  228.2390792 ... 1084.2390792 3608.2390792
 4044.2390792]",407800,4.164509797771408,6111.109511928242,0.006378510508823077,-inf,6111.110930912782,3933.1996081777406,-0.07447216873466189,37345659.466779836,19588.2390792,39440.0,1.2789663054422111,3.205348307476103,4.099532482468156,4.980230100316539
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0474.mat,DJI_Inspire1Pro_0474.mat,DJI,Inspire1Pro,0474,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[   47.345508   339.345508   523.345508 ...  4135.345508  1935.345508
 -1576.654492]",408600,-1.4982525681431729,6312.725738729971,0.005153176209765103,-inf,6312.725916526443,4068.3468633971684,-0.08978530621709879,39850506.25242387,20351.345508,40660.0,1.2777484854583925,3.2238601480734426,4.11928242153051,5.002362431556815
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0475.mat,DJI_Inspire1Pro_0475.mat,DJI,Inspire1Pro,0475,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  29.9686208   21.9686208 -250.0313792 ... -402.0313792 2553.9686208
 4065.9686208]",419200,-8.475456334985992,6146.096506996852,0.005105964740091664,-inf,6146.102350813807,4036.475732464886,-0.1321720579755712,37774502.27331891,19745.9686208,39344.0,1.2675364511903973,3.2127627386786735,4.072293880301507,4.891883397684164
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0476.mat,DJI_Inspire1Pro_0476.mat,DJI,Inspire1Pro,0476,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  75.9892584   59.9892584  -60.0107416 ... 2399.9892584 4763.9892584
 4683.9892584]",407300,9.100714448591473,6562.040265192407,0.0018770138588015434,-inf,6562.046575955546,4219.217826061177,-0.08916705822428828,43060372.44200643,20947.9892584,42192.0,1.2788840039739786,3.1922951195069222,4.082575164301603,4.96489873763068
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0477.mat,DJI_Inspire1Pro_0477.mat,DJI,Inspire1Pro,0477,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ -61.3724856   -5.3724856 -165.3724856 ...  606.6275144 3278.6275144
 3990.6275144]",407700,7.928611816849458,6034.080760425455,0.0043102282918629775,-inf,6034.085969409283,3882.039909312981,-0.07401086782930522,36410130.623336636,19430.6275144,39088.0,1.279014411446355,3.2201442957403192,4.118610961188643,5.005262173576858
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0478.mat,DJI_Inspire1Pro_0478.mat,DJI,Inspire1Pro,0478,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 102.5523992 -185.4476008 -193.4476008 ... 3246.5523992 4958.5523992
 3794.5523992]",407200,0.8378243012145623,6429.152168477746,0.005095347356901617,-inf,6429.15222306889,4128.163636735339,-0.08132254555536855,41333997.60544211,20578.5523992,41300.0,1.2797379678432335,3.2008189704018304,4.0962095646161085,4.9849168322877
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0479.mat,DJI_Inspire1Pro_0479.mat,DJI,Inspire1Pro,0479,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 140.2304624   88.2304624 -195.7695376 ... 1684.2304624 3460.2304624
 3196.2304624]",418700,8.644843958575676,6170.76105471589,0.004581520184452664,-inf,6170.767110151332,4046.911873844461,-0.12726287636932287,38078291.99439836,19908.2304624,39484.0,1.2684381679314658,3.2262164666123283,4.092256104260069,4.919363475905814
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0480.mat,DJI_Inspire1Pro_0480.mat,DJI,Inspire1Pro,0480,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 521.9751984  253.9751984  213.9751984 ... 2345.9751984 4089.9751984
 3505.9751984]",420800,3.6419801679554333,6367.526920728578,0.004075040679117673,-inf,6367.527962264691,4194.286567718742,-0.14991897057788695,40545399.08620317,20289.9751984,40636.0,1.2656801721183786,3.186476026276234,4.03305952538839,4.837527162440798
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0481.mat,DJI_Inspire1Pro_0481.mat,DJI,Inspire1Pro,0481,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],[-189.3707  -41.3707 -177.3707 ...  782.6293 3814.6293 4442.6293],408100,3.571688917047172,6321.448726100272,0.0038485909739160874,-inf,6321.449735122195,4070.6187807361684,-0.08676268676035637,39960713.996714756,20214.6293,40628.0,1.2782886483445364,3.197783759583947,4.087690679736673,4.965984384404623
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0482.mat,DJI_Inspire1Pro_0482.mat,DJI,Inspire1Pro,0482,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  73.2742536 -110.7257464 -114.7257464 ...  965.2742536 3381.2742536
 3977.2742536]",418700,6.023470871632901,6135.092150248163,0.004956416503565438,-inf,6135.095107187661,4019.7317316698213,-0.12107672473744868,37639355.69203663,19657.2742536,39320.0,1.2690497526332623,3.2040700119824113,4.066124256125932,4.890195556765239
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0483.mat,DJI_Inspire1Pro_0483.mat,DJI,Inspire1Pro,0483,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-157.7429536 -109.7429536 -241.7429536 ... 3366.2570464 4630.2570464
 3590.2570464]",420200,5.762669028492655,6335.713103788273,0.004261296857491779,-inf,6335.715724515169,4166.6260298196485,-0.14555206933714082,40141260.53351443,20326.257046400002,40532.0,1.2665050589824953,3.208202187441962,4.063204300633953,4.878349268911906
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0484.mat,DJI_Inspire1Pro_0484.mat,DJI,Inspire1Pro,0484,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 337.2200272  417.2200272  133.2200272 ...  753.2200272 3101.2200272
 3493.2200272]",406900,2.1800002230991535,5905.778824790802,0.004857505042215178,-inf,5905.779227142545,3793.8083458693295,-0.05788032651977515,34878223.52734743,19049.2200272,38364.0,1.2801697916288581,3.2255218650319892,4.129215653852327,5.021133987419436
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0485.mat,DJI_Inspire1Pro_0485.mat,DJI,Inspire1Pro,0485,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 214.9671888  250.9671888  -97.0328112 ...  214.9671888 3106.9671888
 4318.9671888]",407500,10.045804833755307,6192.07526709317,0.0036962385641023635,-inf,6192.083416067786,3982.3577873526447,-0.07871379044484739,38341796.11334695,20010.9671888,39960.0,1.2790657147269662,3.231701810875756,4.13355898651223,5.0249044052123475
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0486.mat,DJI_Inspire1Pro_0486.mat,DJI,Inspire1Pro,0486,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-253.2857664 -229.2857664  -65.2857664 ... 1418.7142336 3022.7142336
 2990.7142336]",410000,0.10969122711840396,5781.925317302836,0.002662470619685054,-inf,5781.925318343334,3732.6924970550635,-0.0764192529710761,33430660.374867503,18466.7142336,37020.0,1.2772955708528015,3.1938693803280005,4.079515213375337,4.9472905277274934
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0487.mat,DJI_Inspire1Pro_0487.mat,DJI,Inspire1Pro,0487,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-195.2155008  -19.2155008   -7.2155008 ...  728.7844992 3224.7844992
 3692.7844992]",407500,4.188786119830987,6093.73644360724,0.005375086770816969,-inf,6093.737883276256,3921.3152531880824,-0.07687983761557504,37133623.84414701,19604.7844992,39064.0,1.2789855613783272,3.2172018020341273,4.1147546528419845,4.9995430699587455
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0488.mat,DJI_Inspire1Pro_0488.mat,DJI,Inspire1Pro,0488,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-120.4113496 -144.4113496 -188.4113496 ... 2403.5886504 4891.5886504
 4135.5886504]",409400,1.5217353983072495,6669.409193385673,0.0016932749560844202,-inf,6669.409366990151,4302.595711371864,-0.1030353044822645,44481018.98881733,21355.5886504,42676.0,1.2768711509563702,3.20202096996748,4.088568201308809,4.96341977796256
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0489.mat,DJI_Inspire1Pro_0489.mat,DJI,Inspire1Pro,0489,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-167.8781536 -199.8781536  -95.8781536 ...  824.1218464 3156.1218464
 3688.1218464]",407000,13.249266298819675,6071.532076855916,0.006689290548003929,-inf,6071.546533079341,3899.1038604613727,-0.07255935992736662,36863501.76029031,19484.1218464,39232.0,1.280073588330249,3.209087131300981,4.107867679428872,4.997076903741283
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0490.mat,DJI_Inspire1Pro_0490.mat,DJI,Inspire1Pro,0490,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-190.3182016 -334.3182016   29.6817984 ... 1681.6817984 4381.6817984
 4709.6817984]",407400,3.0870633341886706,6567.076952024364,0.0016468215331931352,-inf,6567.077677610463,4220.541669789239,-0.089783056609118,43126499.69380961,21013.6817984,42060.0,1.2790563946361175,3.1998527853634537,4.092792167013317,4.978906368539506
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0491.mat,DJI_Inspire1Pro_0491.mat,DJI,Inspire1Pro,0491,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],[ -50.26452  193.73548  245.73548 ... 2029.73548 3497.73548 2985.73548],406400,10.223148463611876,6056.815184008068,0.00614560145432829,-inf,6056.823811701575,3886.5587067496317,-0.05960805566246963,36685010.173230685,19637.73548,39376.0,1.2807096371313995,3.242249748467269,4.1523804988488875,5.052730953451424
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0492.mat,DJI_Inspire1Pro_0492.mat,DJI,Inspire1Pro,0492,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 3.46622240e+00  3.46622240e+00 -2.28533778e+02 ...  1.48346622e+03
  3.67146622e+03  3.89546622e+03]",419800,17.619342013926524,6090.2589283886,0.005358411825490585,-inf,6090.284415035972,3999.938485672916,-0.13068227451353032,37091253.814817056,19427.4662224,38876.0,1.2677106738159143,3.1899111598855026,4.043884425911355,4.856941248468146
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0493.mat,DJI_Inspire1Pro_0493.mat,DJI,Inspire1Pro,0493,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-244.2456776 -108.2456776  -52.2456776 ... 1279.7543224 3003.7543224
 3087.7543224]",405800,15.56549708865711,5751.247779607476,0.009741540040522322,-inf,5751.2688432327295,3688.0168953433463,-0.05421870009976271,33076851.022439923,18743.7543224,37248.0,1.2812746980199827,3.259064187975662,4.175756483276257,5.082339602637584
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0494.mat,DJI_Inspire1Pro_0494.mat,DJI,Inspire1Pro,0494,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[  20.7834448 -239.2165552   12.7834448 ...  532.7834448 3112.7834448
 4152.7834448]",419100,1.077471310587036,6164.882751785384,0.005661587302220507,-inf,6164.882845943251,4049.701743322973,-0.13289941338785338,38005779.34326093,19728.7834448,39320.0,1.2675811976744409,3.200187892910627,4.056498002078897,4.871663321213279
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0495.mat,DJI_Inspire1Pro_0495.mat,DJI,Inspire1Pro,0495,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[   6.2811816  -57.7188184    6.2811816 ... 1114.2811816 4594.2811816
 5586.2811816]",410300,10.71706425219602,6679.041041886747,0.0025142999305355915,-inf,6679.049640081573,4316.320236985178,-0.1067307245616127,44609589.239207596,21426.2811816,42820.0,1.2760026071450463,3.207983521041523,4.093395336527329,4.9640156441602725
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0496.mat,DJI_Inspire1Pro_0496.mat,DJI,Inspire1Pro,0496,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[-189.0240504  -33.0240504  162.9759496 ... 1462.9759496 3678.9759496
 3766.9759496]",404600,3.3664097948269944,6065.7235723204685,0.004870268752611035,-inf,6065.724506480582,3884.966200891385,-0.06113043983361921,36793002.455804184,19502.9759496,39120.0,1.2815777692914527,3.2152755913598026,4.1206257200321526,5.020114703990255
E:\DataBase\MPACT_DroneRC_RF_Dataset\DJI_Inspire1Pro\DJI_Inspire1Pro_0497.mat,DJI_Inspire1Pro_0497.mat,DJI,Inspire1Pro,0497,[[6.58614641e-06]],[[5000000]],20000000000,[[0.00025]],[],"[ 146.6693864 -209.3306136 -357.3306136 ... 1714.6693864 4714.6693864
 5118.6693864]",411600,13.792567909177684,6581.589700514156,0.0020915338887843335,-inf,6581.604152548492,4262.572577075555,-0.1117093802875111,43317322.985914014,21286.6693864,42392.0,1.2746223832487251,3.234267648587996,4.122469938307481,4.993855002230661
